490178.18078 0         0.00000         0.00000         0.00000  0.000000000  0.000000000  0.000000000         0.00000  0.000000000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000  0.000000000  1    693341.35220         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1     -1091.58092         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   1588842.76145         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    203293.23929         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    219829.36228         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   -318571.50661         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000 
490178.38081 0         0.00000         0.00000         0.00000  0.000000000  0.000000000  0.000000000         0.00000  0.000000000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000  0.000000000  1    693296.20849         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1     -1087.18347         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   1588703.15971         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    203332.34523         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    219867.05475         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   -318608.76282         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000 
490178.58084 0         0.00000         0.00000         0.00000  0.000000000  0.000000000  0.000000000         0.00000  0.000000000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000  0.000000000  1    693250.45401         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1     -1083.13502         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   1588563.92442         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    203371.92233         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    219904.46802         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   -318646.75195         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000 
490178.78099 0         0.00000         0.00000         0.00000  0.000000000  0.000000000  0.000000000         0.00000  0.000000000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000  0.000000000  1    693203.89683         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1     -1079.85437         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   1588424.14818         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    203411.56922         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    219941.79403         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   -318685.03773         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000 
490178.98102 0         0.00000         0.00000         0.00000  0.000000000  0.000000000  0.000000000         0.00000  0.000000000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000  0.000000000  1    693157.75846         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1     -1075.31732         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   1588283.42962         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    203449.31404         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    219980.16706         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   -318723.51546         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000 
490179.18105 0         0.00000         0.00000         0.00000  0.000000000  0.000000000  0.000000000         0.00000  0.000000000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000  0.000000000  1    693111.16638         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1     -1071.14672         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   1588143.02517         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    203487.05886         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    220018.85419         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   -318762.13279         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000 
490179.38108 0         0.00000         0.00000         0.00000  0.000000000  0.000000000  0.000000000         0.00000  0.000000000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000  0.000000000  1    693063.82394         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1     -1066.50496         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   1588002.16701         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    203525.22249         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    220057.43662         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   -318800.94207         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000 
490179.58111 0         0.00000         0.00000         0.00000  0.000000000  0.000000000  0.000000000         0.00000  0.000000000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000  0.000000000  1    693016.06269         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1     -1061.68870         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   1587861.72766         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    203562.26930         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    220095.63515         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   -318839.57685         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000 
490179.78138 0         0.00000         0.00000         0.00000  0.000000000  0.000000000  0.000000000         0.00000  0.000000000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000  0.000000000  1    692969.19141         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1     -1056.83754         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   1587721.53261         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    203600.92153         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    220134.21758         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   -318878.35124         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000 
490179.98141 0         0.00000         0.00000         0.00000  0.000000000  0.000000000  0.000000000         0.00000  0.000000000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000  0.000000000  1    692922.63422         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1     -1052.49243         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   1587581.72147         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    203638.14285         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1    220172.57316         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  1   -318917.00347         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000  0         0.00000         0.00000         0.00000         0.00000  0.000000000         0.00000         0.00000         0.00000  0.000000000 
